"Propiedades de la ubicación"
"Nombre de la ubicación = Sin nombre"
"Identificación de ubicación = 7df69ec8-72e3-4a21-a514-9c4efcb05c96"
""
"Propiedades del informe"
"Hora de inicio = 2023-03-30 13:58:22"
"Duración = 34.20:01:38"
"Lecturas = 1675"
"Intervalo de tiempo = 02:00:00"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = VuLink Cellular"
"Dispositivo SN = 969970"
"Firmware del dispositivo = 1.70"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = Aqua TROLL 500"
"Dispositivo SN = 1003230"
""
"Propiedades del registro"
"Nombre del registro = Registro_2023-03-30"
"Tipo de log = Lineal"
"Número de archivo de registro = 3"
"Identificación del registro = fbbb46ba-3945-4e73-ad13-7c5844b2b255"
"Habilitado empaquetado de registros = True"
"Intervalo = 00:30:00"
""
""
"","VuLink Cellular 969970",,,,,,"Aqua TROLL 500 1003230",,,,,,
"Fecha Hora","Latitud (°) (969970)","Longitud (°) (969970)","Elevación (m) (969970)","Temperatura (°C) (969970)","Capacidad de la batería (%) (969970)","Presión barométrica (mm Hg) (969970)","Concentración RDO (mg/L) (1003620)","Nitrato (NO₃⁻ - N) (mg/L) (983048)","pH (pH) (982972)","ORP (mV) (982972)","Conductividad real (µS/cm) (1001986)","Temperatura (°C) (1003230)","Profundidad (ft) (997881)"
"2023-04-16 12:00:00","41.74686","1.843792","275.9","17.22173","93.48143","738.715","9.25554","0.7221923","8.923649","175.0095","471.9841","16.27918","3.009409"
"2023-04-16 12:30:00","41.74719","1.844248","297","18.616","93.47144","738.7059","9.543184","0.7100782","8.963509","173.5432","474.5968","16.46378","2.999849"
"2023-04-16 13:00:00","41.74719","1.844248","297","19.17371","93.46775","738.4752","9.698976","0.7215864","8.946771","178.9911","477.0595","16.61591","3.007805"
"2023-04-16 13:30:00","41.74717","1.844253","285.7","21.02914","93.46012","738.1268","10.09048","0.6908285","8.950693","151.0365","474.7513","16.57455","2.993925"
"2023-04-16 14:00:00","41.74717","1.844023","199.7","21.50105","93.45381","737.9233","10.40896","0.7179035","8.994158","173.5599","475.3911","16.5507","3.003801"
"2023-04-16 14:30:00","41.74715","1.844353","273.5","20.55724","93.44644","737.7474","10.70355","0.780071","9.014455","178.9673","482.7876","17.12256","2.997421"
"2023-04-16 15:00:00","41.74663","1.843695","116.5","19.58126","93.44144","737.6003","11.19622","0.7933567","9.058676","172.7874","478.7093","17.1099","2.988301"
"2023-04-16 15:30:00","41.74723","1.844247","295.4","19.44183","93.43276","737.2236","11.27419","0.7989793","9.076067","183.924","480.5013","17.19059","3.000378"
"2023-04-16 16:00:00","41.74705","1.844252","283.6","20.29984","93.42698","736.8737","11.62232","0.7795432","9.101768","178.7312","481.3133","17.25277","2.990187"
"2023-04-16 16:30:00","41.74737","1.844413","308","20.99697","93.42093","736.7717","11.4834","0.800724","9.079666","177.1696","479.1856","17.13054","2.989772"
"2023-04-16 17:00:00","41.7471","1.844225","291.3","21.38307","93.41119","736.6716","11.56265","0.7886457","9.091051","180.6171","483.6154","17.49568","2.988745"
"2023-04-16 17:30:00","41.74722","1.844253","269.8","21.62975","93.39962","736.3894","11.75273","0.8239855","9.100289","170.3985","485.858","17.78732","3.00063"
"2023-04-16 18:00:00","41.74699","1.8441","252.9","22.03731","93.3941","736.3013","12.02424","0.8290633","9.11491","185.9028","484.2883","17.68539","3.006541"
"2023-04-16 18:30:00","41.74709","1.844277","282.8","23.9142","93.38779","736.2476","11.77493","0.8548385","9.093741","184.8085","483.2129","17.61902","3.010122"
"2023-04-16 19:00:00","41.74726","1.844323","330.5","28.18279","93.3791","736.4128","11.83799","0.8379607","9.106049","169.6642","486.5477","17.81886","2.981386"
"2023-04-16 19:30:00","41.7471","1.84418","283","28.64397","93.372","736.569","12.07961","0.8336971","9.09915","172.0102","479.2687","17.21529","2.990926"
"2023-04-16 20:00:00","41.74732","1.844153","292","27.71088","93.367","736.7106","12.10253","0.8671651","9.126368","172.4298","465.5688","16.93502","2.999655"
"2023-04-16 20:30:00","41.74718","1.844368","279.6","20.35346","93.35806","736.9188","11.43054","0.8337511","9.064377","180.815","460.5843","16.53698","3.007109"
"2023-04-16 21:00:00","41.74707","1.844278","291.3","16.54605","93.35175","737.1407","11.25603","0.8329148","9.05727","179.1079","460.3475","16.46377","2.999008"
"2023-04-16 21:30:00","41.74692","1.844148","309.4","15.15179","93.34517","737.3885","11.57028","0.8457398","9.079678","184.9873","471.7254","16.54904","2.992543"
"2023-04-16 22:00:00","41.74685","1.844597","337.2","14.24016","93.34044","737.8241","11.49412","0.8833833","9.075773","164.0256","476.1158","16.90606","3.016603"
"2023-04-16 22:30:00","41.7467","1.84408","196.7","13.51085","93.33228","737.998","11.53862","0.8755929","9.068084","186.599","478.4342","17.01933","2.9992"
"2023-04-16 23:00:00","41.7467","1.84408","196.7","13.00677","93.3286","738.1922","11.43944","0.8964996","9.067721","191.3507","480.4822","17.09989","2.995955"
"2023-04-16 23:30:00","41.74708","1.84424","295.7","12.60994","93.3186","738.1314","11.38413","0.9337761","9.06431","189.3098","480.1117","17.11253","3.012003"
"2023-04-17 00:00:00","41.74706","1.844128","287.5","12.28819","93.31255","738.0109","11.21654","0.8929725","9.056182","192.0159","480.3152","17.10885","2.995339"
"2023-04-17 00:30:00","41.74709","1.844192","273.2","11.54816","93.3065","737.9868","10.98915","0.9141535","9.044786","173.9199","479.3479","17.07581","3.020868"
"2023-04-17 01:00:00","41.74715","1.84421","291","10.73305","93.30071","738.1525","11.056","0.9009208","9.055538","192.2758","478.8407","17.04804","2.996242"
"2023-04-17 01:30:00","41.74706","1.844098","268.6","9.939396","93.29572","737.9921","10.91327","0.9124817","9.042814","189.4052","529.2445","16.97119","3.019078"
"2023-04-17 02:00:00","41.74738","1.844138","319.3","9.446041","93.28967","737.9933","10.90688","0.873063","9.043854","192.7955","421.2177","16.90561","3.004539"
"2023-04-17 02:30:00","41.74705","1.844292","289.4","9.04921","93.28046","737.9071","10.88854","0.9050364","9.046345","181.7639","397.2507","16.82961","3.005694"
"2023-04-17 03:00:00","41.74719","1.844378","303.7","8.266277","93.27389","737.6892","10.80124","0.8652688","9.046505","194.7768","403.063","16.77299","3.010734"
"2023-04-17 03:30:00","41.74712","1.844242","304.8","7.783649","93.26889","737.5458","10.66074","0.8802247","9.039735","193.8803","407.6268","16.71224","3.005467"
"2023-04-17 04:00:00","41.74752","1.844215","240.1","7.183044","93.26337","737.4756","10.69194","0.8802311","9.038714","195.771","458.6378","16.63819","3.00572"
"2023-04-17 04:30:00","41.74736","1.844293","300.7","6.560989","93.25494","737.4647","10.62269","0.8343803","9.023689","189.5268","458.1563","16.56426","2.992572"
"2023-04-17 05:00:00","41.74714","1.84422","294.1","6.282135","93.24889","737.4865","10.57054","0.8105587","9.031349","193.2819","420.9535","16.50087","2.995491"
"2023-04-17 05:30:00","41.74713","1.844068","301.9","5.72443","93.24469","737.468","10.58715","0.8034869","9.032408","197.943","421.3304","16.44667","3.00121"
"2023-04-17 06:00:00","41.74675","1.844385","265.2","5.50993","93.23943","737.3321","10.53074","0.8283731","9.018605","169.7691","448.898","16.40147","2.993062"
"2023-04-17 06:30:00","41.74726","1.844363","306.7","5.231075","93.23363","737.3398","10.48292","0.7950388","9.022034","190.068","448.8953","16.34805","3.002493"
"2023-04-17 07:00:00","41.74564","1.843868","140.9","4.71627","93.22838","737.3989","10.30494","0.8071476","9.003237","187.362","448.5624","16.29384","3.003569"
"2023-04-17 07:30:00","41.74723","1.844442","312.3","4.984398","93.22259","737.58","10.33704","0.7507418","8.995044","191.5081","449.9179","16.26973","2.997044"
"2023-04-17 08:00:00","41.74712","1.844262","290.7","5.059475","93.21706","737.7078","10.19551","0.7297435","8.9721","150.1138","450.748","16.22643","3.001666"
"2023-04-17 08:30:00","41.74717","1.844103","301.5","5.585003","93.21128","737.7272","10.11902","0.772185","8.977585","185.4022","450.6901","16.1933","2.997401"
"2023-04-17 09:00:00","41.74712","1.844238","285.5","7.032894","93.20523","737.6357","9.994905","0.7736088","8.966672","190.0323","452.0936","16.16985","3.003695"
"2023-04-17 09:30:00","41.74657","1.844417","260","8.748909","93.20023","737.5331","10.18435","0.7984417","8.981511","137.4323","456.0533","16.17938","3.005787"
"2023-04-17 10:00:00","41.74718","1.843892","315.2","10.38985","93.19155","737.4645","9.970138","0.7932967","8.9894","186.7969","458.3722","16.2122","2.988553"
"2023-04-17 10:30:00","41.74704","1.844252","284.5","11.98789","93.18419","737.3064","10.0085","0.7554895","8.990536","188.4659","466.4588","16.2447","3.006059"
"2023-04-17 11:00:00","41.74741","1.844208","303.9","13.52158","93.17524","737.2737","10.2652","0.7436728","9.010225","186.1222","466.6121","16.29656","3.002544"
"2023-04-17 11:30:00","41.74707","1.844225","288.6","14.21871","93.16998","737.0307","10.1694","0.7282286","9.003286","183.2302","466.9302","16.27079","2.991283"
"2023-04-17 12:00:00","41.74727","1.843832","322","15.25904","93.16314","736.8065","10.44758","0.722261","8.989311","188.2012","468.083","16.31883","2.995308"
"2023-04-17 12:30:00","41.7472","1.844197","310.4","16.36373","93.15841","736.5489","10.68661","0.6823543","9.016367","172.468","469.394","16.471","2.996465"
"2023-04-17 13:00:00","41.7474","1.844352","331.1","17.27536","93.15367","736.3102","11.07304","0.7528555","9.048979","143.7147","468.789","16.50773","2.998574"
"2023-04-17 13:30:00","41.74726","1.84428","298.3","18.0154","93.14499","735.9578","10.94456","0.7289926","9.04101","176.1301","468.5299","16.48322","2.992339"
"2023-04-17 14:00:00","41.74741","1.844288","291.3","18.46584","93.13921","735.8122","10.78121","0.7412996","9.044911","162.7834","468.3385","16.48109","2.99224"
"2023-04-17 14:30:00","41.74714","1.844202","279.4","19.03428","93.12842","735.7103","11.03055","0.7457238","9.069039","184.4819","469.8672","16.49984","2.995482"
"2023-04-17 15:00:00","41.74673","1.844035","240.6","19.59198","93.12053","735.6058","11.5201","0.7960745","9.077343","177.6798","448.3197","16.49591","3.007209"
"2023-04-17 15:30:00","41.74691","1.84432","303.3","19.72068","93.11421","735.4174","11.65468","0.8329481","9.091541","187.8364","468.0194","16.44477","3.00398"
"2023-04-17 16:00:00","41.74707","1.844228","286.2","19.94591","93.10816","735.257","11.47019","0.8679709","9.077849","169.7786","469.1124","16.35891","2.999833"
"2023-04-17 16:30:00","41.74644","1.844185","202.9","20.08533","93.10264","735.1861","11.89298","0.9329358","9.104825","173.0688","459.0427","16.37246","3.004284"
"2023-04-17 17:00:00","41.74702","1.844285","298.4","20.32129","93.09475","735.2976","11.91905","0.931118","9.107037","161.2432","459.1741","16.52134","2.989584"
"2023-04-17 17:30:00","41.74694","1.84426","270","20.05316","93.08844","735.1855","11.79585","0.9359232","9.097371","178.2925","462.5626","16.7768","3.000443"
"2023-04-17 18:00:00","41.74712","1.844203","288.8","19.92446","93.08186","735.3218","11.73136","0.9337171","9.086145","172.2963","462.1934","16.67349","3.018531"
"2023-04-17 18:30:00","41.74714","1.844253","299.2","18.8734","93.07265","735.4615","11.82752","0.9768555","9.093067","172.2939","473.0314","17.02303","3.001595"
"2023-04-17 19:00:00","41.74684","1.844285","298.8","20.12823","93.06686","735.6364","11.71261","0.9806364","9.117922","180.0997","457.1719","17.11988","3.010454"
"2023-04-17 19:30:00","41.74719","1.844295","299.5","23.45302","93.05898","735.9929","11.73302","0.9668224","9.098824","184.9849","455.2334","17.18928","3.005762"
"2023-04-17 20:00:00","41.74698","1.844117","299","22.13383","93.05318","736.3347","11.58188","0.9596959","9.080795","178.6692","475.4164","17.07908","2.989607"
"2023-04-17 20:30:00","41.74697","1.844152","276.5","17.85452","93.04504","736.699","11.70996","0.9074317","9.102814","156.656","474.7902","17.14598","2.997389"
"2023-04-17 21:00:00","41.74714","1.844272","296.7","15.29122","93.03925","737.0063","11.50637","0.909153","9.091797","164.1734","479.4252","17.09269","3.00361"
"2023-04-17 21:30:00","41.74711","1.844183","288.2","14.69061","93.03109","737.2808","11.34834","0.9490144","9.088824","188.8712","480.8644","17.15446","2.989882"
"2023-04-17 22:00:00","41.74704","1.844283","304.3","14.34741","93.02636","737.4176","11.26741","0.9332739","9.07329","179.9972","480.1962","17.12127","3.0045"
"2023-04-17 22:30:00","41.74696","1.844223","280","13.95058","93.01952","737.3718","11.23938","0.9386591","9.08196","192.3568","477.7775","17.11709","3.0056"
"2023-04-17 23:00:00","41.74701","1.844227","260.5","13.5752","93.01321","737.392","11.19222","0.9132234","9.08295","187.2642","476.4203","17.08056","3.009988"
"2023-04-17 23:30:00","41.74691","1.844167","294.2","13.47868","93.00847","737.4266","11.19302","0.9226955","9.078408","174.5756","476.5626","17.0689","2.995835"
"2023-04-18 00:00:00","41.74718","1.844187","278.8","13.33925","93.00137","737.2984","11.1187","0.8885407","9.074005","190.2254","476.3864","17.05523","2.988839"
"2023-04-18 00:30:00","41.74762","1.844237","331.6","13.1462","92.99664","737.3566","10.96845","0.8881466","9.064694","180.4693","476.584","17.03679","2.979554"
"2023-04-18 01:00:00","41.74711","1.84405","286.7","13.0175","92.98979","737.3017","10.95775","0.8769011","9.068149","181.566","476.704","17.02834","2.992184"
"2023-04-18 01:30:00","41.74705","1.844085","227.6","12.96387","92.98532","737.242","10.99382","0.8949302","9.066746","184.6941","466.1026","17.00123","2.989506"
"2023-04-18 02:00:00","41.74709","1.844175","292.8","12.96387","92.97796","737.2024","11.00809","0.8913038","9.069239","188.7758","464.9593","16.97021","2.985242"
"2023-04-18 02:30:00","41.74726","1.844127","305.1","12.76009","92.97059","736.9666","11.15801","0.9025512","9.065761","189.1644","465.5906","16.96259","2.989258"
"2023-04-18 03:00:00","41.74703","1.84427","277.3","12.22384","92.96507","736.7366","11.0863","0.8812447","9.065092","190.738","476.8949","16.93608","2.986387"
"2023-04-18 03:30:00","41.74707","1.844257","289.5","11.66613","92.95981","736.7717","10.964","0.8657609","9.051871","173.5051","476.8286","16.93311","2.983788"
"2023-04-18 04:00:00","41.74731","1.844262","302.3","11.37656","92.95428","736.795","10.96731","0.8623641","9.05606","183.5067","476.7675","16.8978","2.988458"
"2023-04-18 04:30:00","41.74701","1.84431","287.3","11.29076","92.94876","736.6547","10.96899","0.8999211","9.052447","190.4399","476.2744","16.87082","2.990198"
"2023-04-18 05:00:00","41.74733","1.844402","310.2","11.12988","92.94271","736.5004","10.90741","0.9131703","9.045943","181.1559","476.5627","16.83377","2.996776"
"2023-04-18 05:30:00","41.74701","1.84421","296.2","11.06553","92.93666","736.4793","10.714","0.849068","9.043595","181.1273","478.3407","16.81059","2.974486"
"2023-04-18 06:00:00","41.74719","1.844237","271.1","11.12988","92.93114","736.3315","10.73369","0.871591","9.034435","154.1145","475.7697","16.77526","2.982946"
"2023-04-18 06:30:00","41.74688","1.844128","270","11.22641","92.92482","736.3724","10.63437","0.8103933","9.024427","188.3776","475.9456","16.76731","2.98941"
"2023-04-18 07:00:00","41.74743","1.844735","265.4","10.94755","92.91982","736.3665","10.66497","0.8228004","9.026789","188.0128","475.4797","16.74182","2.979283"
"2023-04-18 07:30:00","41.74714","1.84427","292.1","10.7545","92.90878","736.4446","10.59669","0.8348391","9.026937","190.5901","475.3149","16.70717","2.984928"
"2023-04-18 08:00:00","41.74712","1.844163","302.1","10.63652","92.90404","736.6236","10.52076","0.8352981","9.025887","190.7976","474.6274","16.66967","2.986109"
"2023-04-18 08:30:00","41.74717","1.844282","288.2","10.4971","92.89404","736.6974","10.39553","0.860149","9.019959","182.9488","474.8625","16.65205","2.986685"
"2023-04-18 09:00:00","41.74708","1.84429","281","11.22641","92.88747","736.7725","10.40425","0.8216458","9.018078","173.8842","474.1548","16.62702","2.988903"
"2023-04-18 09:30:00","41.7459","1.844862","-14.2","11.85919","92.88247","736.7769","10.43219","0.8055831","9.013567","178.2448","474.3232","16.62085","2.980955"
"2023-04-18 10:00:00","41.7473","1.844208","320.4","13.11402","92.87589","736.7655","10.51123","0.8174327","9.031962","174.4492","474.0034","16.62558","2.991415"
"2023-04-18 10:30:00","41.74707","1.84422","319.6","13.02822","92.87037","736.8025","10.5528","0.8379278","9.015252","183.2516","474.5901","16.61749","2.983224"
"2023-04-18 11:00:00","41.74711","1.844327","285.1","14.24016","92.86169","736.7474","10.60123","0.8458227","9.032885","169.7905","474.3682","16.61831","2.993702"
"2023-04-18 11:30:00","41.74718","1.844215","285","15.07672","92.85616","736.7509","10.73002","0.839704","9.041037","162.8764","474.7121","16.65908","3.004004"
"2023-04-18 12:00:00","41.74736","1.844132","309.9","16.37445","92.84985","736.604","10.97332","0.8692158","9.053804","147.6319","476.8695","16.84792","2.994386"
"2023-04-18 12:30:00","41.74739","1.844018","279.4","17.56494","92.84222","736.4279","11.23238","0.8762665","9.079557","162.1134","476.8251","17.00196","3.00061"
"2023-04-18 13:00:00","41.7472","1.844218","285.9","18.07974","92.83459","736.2725","11.35728","0.8766336","9.081543","152.0665","478.6143","17.07597","3.002506"
"2023-04-18 13:30:00","41.74799","1.844135","333.9","16.89998","92.82776","736.2271","11.44232","0.8341187","9.0976","173.3286","479.3436","17.09832","3.006351"
"2023-04-18 14:00:00","41.74702","1.844198","294.9","16.27793","92.82066","736.0572","11.4837","0.7887201","9.076627","142.7705","477.9353","17.05362","2.994497"
"2023-04-18 14:30:00","41.74709","1.844303","280.7","17.53276","92.81408","736.0674","11.45001","0.7670165","9.08414","145.2167","476.8864","17.03264","3.004248"
"2023-04-18 15:00:00","41.745","1.84313","-3.4","21.16857","92.80856","735.9629","11.90259","0.7632403","9.12866","135.2985","478.7779","17.18024","2.98696"
"2023-04-18 15:30:00","41.74727","1.8441","265.8","22.63791","92.80224","735.9054","12.0793","0.8138849","9.142637","147.9752","468.3209","17.13093","2.979347"
"2023-04-18 16:00:00","41.74697","1.844128","276","21.9086","92.7954","735.8505","11.99654","0.8230484","9.131173","134.0396","464.5015","16.95061","2.97264"
"2023-04-18 16:30:00","41.74697","1.844128","276","20.07461","92.79172","735.8745","11.95796","0.8339612","9.129471","144.6564","462.4352","16.89466","2.989283"
"2023-04-18 17:00:00","41.74722","1.84413","318.5","17.99394","92.78014","735.9318","11.73765","0.8204642","9.109696","173.877","467.9246","16.83285","2.998309"
"2023-04-18 17:30:00","41.74674","1.844577","124.9","19.13081","92.77567","736.0001","11.4493","0.8288261","9.09281","162.8263","466.1645","16.75923","2.986008"
"2023-04-18 18:00:00","41.74688","1.844348","259","20.09606","92.7691","736.074","11.87236","0.8303351","9.113937","141.1922","467.2288","16.77793","2.984535"
"2023-04-18 18:30:00","41.74693","1.844298","286.1","19.0021","92.7641","736.1187","11.78314","0.8186343","9.105893","143.7051","467.82","16.76037","2.995564"
"2023-04-18 19:00:00","41.74706","1.844257","278.3","19.99953","92.75516","736.1275","11.95258","0.8613778","9.125777","161.4006","475.5172","16.83148","2.984095"
"2023-04-18 19:30:00","41.74704","1.844188","288.5","21.85498","92.74963","736.2237","11.68126","0.7938493","9.115072","163.0814","475.2044","16.84443","2.996516"
"2023-04-18 20:00:00","41.74688","1.844232","274.5","18.98065","92.74516","736.373","11.84562","0.8204743","9.121187","157.4595","475.8071","16.90793","2.996174"
"2023-04-18 20:30:00","41.74685","1.844237","296","15.90255","92.73911","736.5412","12.15462","0.8010508","9.133151","177.2411","476.4963","16.92905","2.984078"
"2023-04-18 21:00:00","41.74696","1.8443","274.1","14.40104","92.73332","736.7684","11.99212","0.7713697","9.111485","165.6087","476.6008","16.86729","3.009047"
"2023-04-18 21:30:00","41.74683","1.84373","228","13.63955","92.72569","737.067","11.8543","0.8014272","9.116591","175.9846","476.9228","16.88478","3.009305"
"2023-04-18 22:00:00","41.74727","1.844102","296.3","13.03895","92.72017","737.2394","11.78337","0.7905349","9.110271","173.6791","476.4362","16.86502","2.996562"
"2023-04-18 22:30:00","41.74727","1.844102","296.3","12.55632","92.71648","737.5591","11.79277","0.8049878","9.10827","134.2328","476.6882","16.82823","3.004842"
"2023-04-18 23:00:00","41.74746","1.844285","376","12.23457","92.7057","737.804","11.66031","0.7288231","9.086598","177.8634","476.1832","16.7935","2.986769"
"2023-04-18 23:30:00","41.74718","1.844063","260.9","11.68758","92.70018","737.9138","11.56453","0.7283745","9.086521","160.6901","478.0695","16.76735","2.985557"
"2023-04-19 00:00:00","41.74718","1.844063","260.9","10.94755","92.69544","738.0091","11.53003","0.7145553","9.08746","175.7319","476.1862","16.73904","2.993457"
"2023-04-19 00:30:00","41.74636","1.843937","149.5","10.2826","92.68808","738.0675","11.42105","0.7104785","9.077912","120.2042","475.8547","16.70638","2.99643"
"2023-04-19 01:00:00","41.74693","1.844147","320.7","9.714169","92.68098","738.0466","11.30364","0.6933221","9.054917","171.0684","476.2681","16.6899","2.985002"
"2023-04-19 01:30:00","41.7468","1.844213","270.3","9.145737","92.67624","738.0913","11.19677","0.7037759","9.062645","166.1093","474.757","16.67413","2.988018"
"2023-04-19 02:00:00","41.74758","1.844193","322.5","8.523682","92.67072","738.1563","10.97945","0.7214852","9.05978","172.3917","476.434","16.64719","3.001388"
"2023-04-19 02:30:00","41.74743","1.844273","299.8","8.255554","92.65204","738.1473","10.9661","0.6959221","9.036861","183.1014","476.4019","16.62185","2.991011"
"2023-04-19 03:00:00","41.74706","1.844172","274.5","8.0196","92.64757","737.9752","10.94959","0.7438483","9.053875","164.4929","476.2516","16.58796","2.99716"
"2023-04-19 03:30:00","41.74719","1.844462","276.9","7.91235","92.64099","737.8593","10.82765","0.699051","9.050504","170.7537","477.7363","16.56804","2.984129"
"2023-04-19 04:00:00","41.74708","1.8442","300.9","7.440445","92.63652","737.8077","10.80605","0.6956882","9.034732","125.7904","477.6768","16.52309","2.99689"
"2023-04-19 04:30:00","41.74685","1.844337","255.7","7.247395","92.62994","737.7584","10.69929","0.6941209","9.035067","170.1195","475.5377","16.50618","2.999622"
"2023-04-19 05:00:00","41.74731","1.84413","315.8","6.62534","92.62521","737.6606","10.57359","0.6994978","9.01227","175.3576","476.5052","16.46424","2.985612"
"2023-04-19 05:30:00","41.74722","1.844498","288.6","6.217785","92.61758","737.667","10.46088","0.7089927","9.01157","171.9267","476.3593","16.42564","2.978607"
"2023-04-19 06:00:00","41.74702","1.844418","278.2","6.325035","92.61206","737.726","10.24336","0.6801481","8.999761","189.8916","476.416","16.40082","3.000069"
"2023-04-19 06:30:00","41.74703","1.844222","288.8","6.003284","92.60601","737.7525","10.13732","0.7179869","8.979589","150.4762","477.1488","16.36589","2.958224"
"2023-04-19 07:00:00","41.74709","1.844155","302.2","5.370502","92.59996","737.7661","10.19876","0.7199196","8.977147","171.0613","476.4468","16.31633","2.974543"
"2023-04-19 07:30:00","41.74743","1.844328","380.5","5.585003","92.59549","737.8282","10.07251","0.7378097","8.960463","162.3828","476.8202","16.28514","2.997482"
"2023-04-19 08:00:00","41.7471","1.844223","282.1","7.118694","92.58917","737.9063","9.739816","0.6824887","8.942961","178.426","477.3238","16.26597","3.021442"
"2023-04-19 08:30:00","41.74726","1.843935","310","8.480782","92.58286","737.9585","9.832437","0.7175685","8.9489","177.2244","477.5945","16.23364","3.014687"
"2023-04-19 09:00:00","41.74695","1.844892","200.4","9.478214","92.57681","737.8992","9.863696","0.7061777","8.946429","178.4642","477.5584","16.22449","3.008102"
"2023-04-19 09:30:00","41.74703","1.844278","293.1","9.714169","92.57155","737.8608","9.704111","0.6929637","8.961469","144.6684","476.6353","16.21471","3.009418"
"2023-04-19 10:00:00","41.7471","1.843878","251.6","10.77595","92.56576","737.795","10.08395","0.7010019","8.959109","153.9762","477.5753","16.24528","2.980464"
"2023-04-19 10:30:00","41.74703","1.844278","300.8","11.70903","92.55919","737.6962","9.936687","0.6816373","8.980016","176.8286","477.9","16.27793","2.994716"
"2023-04-19 11:00:00","41.74702","1.844297","331","12.67429","92.55392","737.6458","10.07529","0.6752004","8.981934","169.7786","476.3149","16.30669","2.997974"
"2023-04-19 11:30:00","41.74731","1.844297","271.1","13.7897","92.54814","737.4749","10.38991","0.6527097","8.983191","146.9953","476.6193","16.31708","3.012089"
"2023-04-19 12:00:00","41.7471","1.844212","262.9","15.48427","92.54104","737.1776","10.83334","0.6570441","9.016746","154.0978","477.3439","16.42036","3.017954"
"2023-04-19 12:30:00","41.74722","1.844188","308.1","16.69621","92.53367","736.7899","10.89224","0.6503646","9.036607","169.9026","478.0634","16.46136","3.002504"
"2023-04-19 13:00:00","41.74746","1.844117","348.4","17.50059","92.52736","736.5694","10.90221","0.6307387","9.032847","153.8427","479.6338","16.6111","2.993467"
"2023-04-19 13:30:00","41.74723","1.844202","275.8","18.13337","92.52157","736.2507","11.19584","0.6942626","9.060971","126.3292","479.9837","16.64966","3.000422"
"2023-04-19 14:00:00","41.74698","1.844133","279.5","18.59455","92.51421","735.9116","11.40389","0.6706995","9.073522","161.6628","478.4559","16.62303","3.003259"
"2023-04-19 14:30:00","41.74704","1.844045","278.6","19.34531","92.50868","735.6124","11.6869","0.7068543","9.097661","149.4534","477.7822","16.68951","3.003537"
"2023-04-19 15:00:00","41.74705","1.844382","313.1","20.20332","92.49921","735.4034","12.02723","0.6918707","9.114101","154.0597","481.5926","16.90833","2.998325"
"2023-04-19 15:30:00","41.74717","1.84441","299.8","20.75029","92.49448","735.1279","11.76162","0.6918119","9.108126","148.7358","478.9519","16.75567","2.991824"
"2023-04-19 16:00:00","41.74717","1.84441","299.8","21.64047","92.47711","734.7731","12.35828","0.7240132","9.132083","156.4939","481.9938","17.04959","2.98392"
"2023-04-19 16:30:00","41.74717","1.844228","290.7","22.15528","92.46922","734.5692","12.22918","0.7296265","9.131446","153.9071","480.4594","16.83678","2.991056"
"2023-04-19 17:00:00","41.74704","1.844237","280.6","22.46631","92.46475","734.2815","12.51177","0.7645738","9.165873","151.9544","476.5555","16.67494","2.997953"
"2023-04-19 17:30:00","41.74699","1.844238","256.9","22.46631","92.45818","734.0462","12.24625","0.7538385","9.136689","165.4036","477.3252","16.64748","2.99143"
"2023-04-19 18:00:00","41.74696","1.84405","277.3","22.74516","92.45238","733.9596","12.75006","0.7854009","9.173244","159.0665","476.6863","16.7502","2.992403"
"2023-04-19 18:30:00","41.74695","1.84425","274.7","25.72674","92.4445","734.1523","13.12362","0.7932564","9.19039","172.5872","477.4117","16.87457","3.004284"
"2023-04-19 19:00:00","41.74724","1.844273","283.2","26.76707","92.43897","734.225","13.13474","0.8172943","9.183357","151.6373","476.0788","16.83213","2.979988"
"2023-04-19 19:30:00","41.74683","1.844013","223.3","27.06738","92.43214","734.4102","13.30163","0.8483964","9.202593","171.0756","468.4237","16.90928","2.988612"
"2023-04-19 20:00:00","41.74702","1.844267","271.6","26.34879","92.42188","734.5362","13.12525","0.8280069","9.18428","169.893","468.3628","16.79519","2.992972"
"2023-04-19 20:30:00","41.74715","1.844245","276.6","20.41782","92.4153","734.7878","13.00671","0.860094","9.175681","145.9272","477.8352","16.95429","2.984607"
"2023-04-19 21:00:00","41.74733","1.844112","283.7","16.66403","92.40872","735.0541","12.1956","0.8810497","9.145985","181.6805","481.9947","17.1097","3.004616"
"2023-04-19 21:30:00","41.74736","1.844118","325.5","15.31267","92.40241","735.5782","12.03374","0.8980601","9.131809","182.1048","483.8307","17.34228","2.999057"
"2023-04-19 22:00:00","41.74643","1.844667","197","14.45466","92.39478","735.7305","11.94754","0.8942605","9.153243","186.58","488.2676","17.43453","2.994404"
"2023-04-19 22:30:00","41.74723","1.844245","253.7","13.88623","92.38636","735.793","11.69511","0.8855123","9.140357","185.7383","485.6328","17.6278","2.988841"
"2023-04-19 23:00:00","41.7471","1.84416","293.9","13.21055","92.37952","735.819","11.62002","0.8616874","9.14623","181.7615","487.1577","17.57335","2.992074"
