"Propiedades de la ubicación"
"Nombre de la ubicación = Unnamed"
"Identificación de ubicación = 99b19a22-da0c-4101-883b-8835c7c43bcb"
""
"Propiedades del informe"
"Hora de inicio = 2023-03-30 12:50:25"
"Duración = 34.21:09:35"
"Lecturas = 1676"
"Intervalo de tiempo = 02:00:00"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = VuLink Cellular"
"Dispositivo SN = 970485"
"Firmware del dispositivo = 1.70"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = Aqua TROLL 500"
"Dispositivo SN = 1002779"
""
"Propiedades del registro"
"Nombre del registro = Log_2023-03-30"
"Tipo de log = Lineal"
"Número de archivo de registro = 2"
"Identificación del registro = 6536ec03-c5f3-4c88-8b6f-1b61dd267e56"
"Habilitado empaquetado de registros = True"
"Intervalo = 00:30:00"
""
""
"","VuLink Cellular 970485",,,"Aqua TROLL 500 1002779",,,,,,,
"Fecha Hora","Temperatura (°C) (970485)","Capacidad de la batería (%) (970485)","Presión barométrica (mm Hg) (970485)","Turbidez (NTU) (1001626)","Fluorescencia de BGA-PE (algas verdiazules-ficoeritrina) (RFU) (1005408)","Fluorescencia de BGA-PC (algas verdiazules-ficocianina) (RFU) (1008102)","Fluorescencia de clorofila-a (RFU) (1005345)","Temperatura (°C) (1002779)","Voltaje externo (V) (1002779)","Presión (psi) (997880)","Profundidad (ft) (997880)"
"2023-04-26 02:30:00","13.55375","95.02289","737.5263","9.940517","0","0.5953534","4.261808","19.73914","15.696","1.332864","3.702548"
"2023-04-26 03:00:00","13.69318","95.01999","737.5682","9.122034","0","0.54703","4.549969","19.68771","15.687","1.337254","3.712668"
"2023-04-26 03:30:00","13.45723","95.01815","737.4901","3.309563","0","0.520039","4.336123","19.65063","15.714","1.338654","3.715903"
"2023-04-26 04:00:00","13.661","95.01473","737.155","5.621797","0","0.5578988","4.672246","19.61847","15.678","1.337167","3.712633"
"2023-04-26 04:30:00","13.29635","95.01289","737.3879","3.825124","0","0.4717481","4.02815","19.58893","15.687","1.338871","3.716411"
"2023-04-26 05:00:00","13.4036","95.01026","737.196","5.465051","0","0.5131982","5.209605","19.55692","15.687","1.339782","3.718428"
"2023-04-26 05:30:00","13.42505","95.00842","737.1616","2.578528","0","0.4716212","5.262385","19.53146","15.678","1.335483","3.708505"
"2023-04-26 06:00:00","13.661","95.00631","737.0784","3.468829","0","0.5144387","5.057082","19.50464","15.705","1.34036","3.719946"
"2023-04-26 06:30:00","13.1891","95.00342","737.0952","2.927064","0","0.5139013","5.017061","19.47638","15.687","1.338337","3.715233"
"2023-04-26 07:00:00","13.00677","95.00053","737.2104","3.666007","0","0.4970271","5.166481","19.44241","15.678","1.34555","3.731927"
"2023-04-26 07:30:00","13.45723","94.9929","737.5898","3.626049","0","0.526071","5.309153","19.4082","15.687","1.337164","3.712281"
"2023-04-26 08:00:00","14.92656","94.99079","737.7324","2.780616","0","0.5596545","4.490305","19.37845","15.696","1.336098","3.709692"
"2023-04-26 08:30:00","15.89182","94.9879","737.7609","2.640776","0","0.5638033","4.381163","19.35989","15.696","1.336968","3.712016"
"2023-04-26 09:00:00","16.20285","94.98606","737.8237","2.563818","0","0.5309305","4.089602","19.35278","15.714","1.339701","3.718229"
"2023-04-26 09:30:00","16.54605","94.98316","737.9169","0.1651785","0","0.6086091","4.581792","19.35602","15.705","1.334832","3.707165"
"2023-04-26 10:00:00","18.16554","94.98106","737.9633","0.1349972","0","0.5179864","4.080786","19.39792","15.687","1.33351","3.703956"
"2023-04-26 10:30:00","19.37748","94.97791","737.9395","1.532748","0","0.6433157","4.714154","19.44775","15.687","1.331355","3.699057"
"2023-04-26 11:00:00","20.32129","94.97606","737.9456","1.022199","0","0.6255695","4.133862","19.47589","15.705","1.338543","3.715761"
"2023-04-26 11:30:00","21.67265","94.97291","737.9286","0.216786","0","0.5800332","4.461945","19.48886","15.696","1.328877","3.693276"
"2023-04-26 12:00:00","22.50921","94.9708","737.9449","3.126034","0","0.6769792","3.241013","19.53882","15.714","1.32988","3.695588"
"2023-04-26 12:30:00","22.43414","94.9687","737.7867","3.652771","0","0.6008182","3.202437","19.5528","15.687","1.337104","3.712245"
"2023-04-26 13:00:00","22.97039","94.96554","737.5667","3.354659","0","0.6803758","3.342946","19.57706","15.723","1.328075","3.691316"
"2023-04-26 13:30:00","23.92492","94.96344","737.2333","4.067753","0","0.6622324","3.406723","19.60287","15.696","1.333596","3.704238"
"2023-04-26 14:00:00","25.93051","94.96028","737.1185","8.135102","0","0.6426142","4.230762","19.62967","15.705","1.331447","3.699107"
"2023-04-26 14:30:00","26.03777","94.95791","736.8011","2.186894","0","0.6667842","3.316967","19.64349","15.705","1.331958","3.700529"
"2023-04-26 15:00:00","26.58475","94.95476","736.7935","5.310381","0","0.6354674","3.214911","19.85135","15.723","1.330496","3.696996"
"2023-04-26 15:30:00","26.57402","94.95265","736.5779","4.240083","0","0.621062","2.768903","19.97791","15.705","1.324759","3.683764"
"2023-04-26 16:00:00","26.12357","94.95002","736.5221","3.769959","0","0.4521796","4.290788","19.79324","15.705","1.331572","3.699628"
"2023-04-26 16:30:00","27.17463","94.94791","736.3448","3.680787","0","0.4097322","3.854941","19.73267","15.705","1.324477","3.683126"
"2023-04-26 17:00:00","26.67055","94.94582","736.2919","4.510204","0","0.4903447","4.257459","19.71213","15.714","1.327144","3.68942"
"2023-04-26 17:30:00","25.44788","94.94292","736.2548","4.642328","0","0.512036","3.64349","19.90726","15.696","1.328597","3.692772"
"2023-04-26 18:00:00","27.83958","94.94055","736.3232","4.514627","0","0.5018281","3.579991","20.0842","15.705","1.327358","3.68992"
"2023-04-26 18:30:00","29.33037","94.93739","736.3492","2.849083","0","0.6428795","2.505063","20.09875","15.696","1.321663","3.676718"
"2023-04-26 19:00:00","29.30892","94.93503","736.5935","9.870707","0","0.6317214","2.985816","20.33881","15.705","1.324224","3.682686"
"2023-04-26 19:30:00","24.37537","94.93214","736.6409","4.3675","0","0.6065241","3.239744","20.36606","15.696","1.324067","3.682173"
"2023-04-26 20:00:00","22.21963","94.93003","736.6948","6.711437","0","0.6630465","3.692109","20.29877","15.723","1.325656","3.685928"
"2023-04-26 20:30:00","20.48216","94.92661","737.0416","3.409543","0","0.6300747","16.8666","20.24667","15.714","1.327884","3.691201"
"2023-04-26 21:00:00","19.13081","94.92451","737.2606","3.651386","0","0.6200836","16.82685","20.36731","15.696","1.332793","3.702302"
"2023-04-26 21:30:00","18.51947","94.92213","737.5952","4.011447","0","0.6347979","4.561525","20.40784","15.696","1.333137","3.70287"
"2023-04-26 22:00:00","18.1012","94.91924","737.6754","3.249522","0","0.6244367","4.516449","20.38101","15.705","1.327236","3.689483"
"2023-04-26 22:30:00","18.11192","94.91714","738.178","3.531455","0","0.5780385","4.820116","20.36237","15.705","1.328921","3.693562"
"2023-04-26 23:00:00","17.56494","94.91399","738.1189","2.482771","0","0.540059","5.289404","20.34866","15.696","1.331482","3.69929"
"2023-04-26 23:30:00","17.03941","94.91214","738.4305","3.627708","0","0.5389243","5.074955","20.31299","15.696","1.334186","3.705663"
"2023-04-27 00:00:00","16.69621","94.90952","738.5491","2.627409","0","0.5033326","4.847902","20.28055","15.696","1.327444","3.690118"
"2023-04-27 00:30:00","16.3959","94.90767","738.591","4.377005","0","0.5150852","4.4495","20.25137","15.696","1.336558","3.711065"
"2023-04-27 01:00:00","16.08487","94.90451","738.786","1.446831","0","0.5849989","17.78181","20.21088","15.696","1.331861","3.700229"
"2023-04-27 01:30:00","15.81675","94.90267","738.8344","2.226732","0","0.5378376","17.92098","20.16287","15.696","1.33435","3.705892"
"2023-04-27 02:00:00","15.39847","94.90057","738.7822","3.444165","0","0.4771347","4.877731","20.13583","15.723","1.341306","3.722133"
"2023-04-27 02:30:00","14.93729","94.89793","738.7335","3.504119","0","0.5049982","4.865901","20.09607","15.714","1.336037","3.709867"
"2023-04-27 03:00:00","14.37959","94.89584","738.5167","2.51353","0","0.5522127","4.906906","20.05899","15.696","1.33729","3.712823"
"2023-04-27 03:30:00","14.13291","94.89294","738.3123","19.57617","0","0.5610011","4.640237","20.01172","15.696","1.334725","3.706663"
"2023-04-27 04:00:00","13.5752","94.8911","738.2438","3.545782","0","0.5686036","4.71337","19.97626","15.723","1.336825","3.711609"
"2023-04-27 04:30:00","13.33925","94.88794","738.233","0.5833265","0","0.2934424","5.140032","19.93848","15.687","1.33352","3.704174"
"2023-04-27 05:00:00","13.17838","94.8861","738.1676","1.719774","0","0.3304253","4.525397","19.90817","15.678","1.337299","3.712892"
"2023-04-27 05:30:00","12.89952","94.88347","738.1264","3.763279","0","0.4993048","5.213894","19.86868","15.696","1.337379","3.712893"
"2023-04-27 06:00:00","12.66357","94.8811","737.9867","2.779803","0","0.4894923","5.20769","19.82639","15.714","1.334526","3.706448"
"2023-04-27 06:30:00","12.68502","94.87952","737.9907","2.681852","0","0.4942367","5.263089","19.7886","15.678","1.333132","3.703232"
"2023-04-27 07:00:00","12.54559","94.87558","737.9726","3.193897","0","0.4645127","5.527837","19.75659","15.696","1.33095","3.698139"
"2023-04-27 07:30:00","12.74937","94.86848","737.9825","3.090825","0","0.5464374","5.141789","19.71924","15.714","1.339596","3.718006"
"2023-04-27 08:00:00","13.75753","94.86559","738.2519","2.126444","0","0.5108325","4.771207","19.68573","15.696","1.33705","3.712271"
"2023-04-27 08:30:00","15.07672","94.86374","738.3247","3.001168","0","0.4921879","4.804199","19.66293","15.696","1.337673","3.713636"
"2023-04-27 09:00:00","16.46025","94.86059","738.3879","2.217078","0","0.5713047","4.193111","19.65079","15.696","1.338888","3.716354"
"2023-04-27 09:30:00","18.90558","94.85874","738.4987","0.6151854","0","0.5371575","4.41194","19.65555","15.696","1.330733","3.697705"
"2023-04-27 10:00:00","20.93262","94.85532","738.537","0.9099951","0","0.5623392","9.625791","19.67197","15.687","1.334608","3.706648"
"2023-04-27 10:30:00","21.55467","94.85349","738.4716","0.2413739","0","0.6333722","4.104725","19.68338","15.723","1.333014","3.702894"
"2023-04-27 11:00:00","22.43414","94.85085","738.4004","2.41766","0","0.481671","4.346078","19.7211","15.705","1.33101","3.698272"
"2023-04-27 11:30:00","22.99184","94.84875","738.4885","3.976149","0","0.6574227","3.924714","19.72534","15.696","1.33276","3.702309"
"2023-04-27 12:00:00","23.21706","94.84638","738.4849","3.805726","0","0.503668","3.755127","19.73395","15.714","1.328684","3.693024"
"2023-04-27 12:30:00","23.84985","94.84349","738.367","1.102517","0","0.5611379","4.250525","19.71964","15.705","1.334398","3.706094"
"2023-04-27 13:00:00","25.44788","94.84138","738.1432","0.4463314","0","0.5318444","4.556391","19.75555","15.705","1.330985","3.698286"
"2023-04-27 13:30:00","27.2068","94.83849","737.9191","1.08575","0","0.6355109","4.029769","19.86176","15.705","1.32288","3.679636"
"2023-04-27 14:00:00","27.74306","94.83665","737.7512","4.132946","0","0.5781954","4.275377","19.91132","15.696","1.328988","3.693415"
"2023-04-27 14:30:00","28.09698","94.83323","737.5641","1.151748","0","0.7110248","12.26362","19.93256","15.714","1.33163","3.699708"
"2023-04-27 15:00:00","27.121","94.83112","737.2963","2.306477","0","0.5816427","4.605739","19.97333","15.705","1.331537","3.699605"
"2023-04-27 15:30:00","28.01118","94.82849","737.0346","4.054754","0","0.4070817","4.805794","20.05783","15.714","1.332183","3.701043"
"2023-04-27 16:00:00","28.62251","94.82613","736.8184","3.489583","0","0.5104806","3.630313","20.05707","15.714","1.327484","3.690145"
"2023-04-27 16:30:00","28.25786","94.82402","736.623","5.327311","0","0.4256429","4.918947","20.08582","15.732","1.324001","3.682106"
"2023-04-27 17:00:00","29.99532","94.82113","736.365","4.599091","0","0.2838607","4.378562","20.22079","15.705","1.322489","3.678617"
"2023-04-27 17:30:00","30.66029","94.81876","736.2224","4.753991","0","0.5655245","3.881841","20.18466","15.714","1.327944","3.691116"
"2023-04-27 18:00:00","32.1618","94.81586","736.1545","3.849655","0","0.5458931","4.355978","20.09238","15.714","1.322307","3.678119"
"2023-04-27 18:30:00","35.43295","94.8135","736.23","3.326468","0","0.5963829","3.609931","20.04272","15.714","1.318087","3.668457"
"2023-04-27 19:00:00","37.78175","94.80981","736.4153","5.570639","0","0.6650552","15.83593","20.13458","15.714","1.323679","3.681265"
"2023-04-27 19:30:00","37.19186","94.80745","736.5016","6.962076","0","0.4700568","4.476215","20.48187","15.714","1.321004","3.675209"
"2023-04-27 20:00:00","32.55862","94.80429","736.9374","122.9587","0","0.4670718","5.797559","20.57764","15.705","1.327026","3.688986"
"2023-04-27 20:30:00","26.68127","94.80193","737.3035","3.153827","0","0.0007567629","6.282669","20.55646","15.696","1.3258","3.686315"
"2023-04-27 21:00:00","22.51994","94.79982","737.6533","4.546999","0","0.4775796","5.950324","20.63586","15.714","1.324931","3.684311"
"2023-04-27 21:30:00","21.11494","94.79666","737.9942","2.626928","0","0.4742756","5.702251","20.68881","15.696","1.32891","3.69354"
"2023-04-27 22:00:00","20.35346","94.7943","738.1282","5.873384","0","0.382671","6.858012","20.60086","15.705","1.325683","3.6859"
"2023-04-27 22:30:00","19.64561","94.79114","738.4209","5.172021","0","0.4898624","5.405439","20.61884","15.696","1.32786","3.69084"
"2023-04-27 23:00:00","19.01283","94.78877","738.5894","12.83157","0","0.5239538","5.629829","20.6636","15.696","1.32246","3.678371"
"2023-04-27 23:30:00","18.50874","94.78588","738.7424","4.053616","0","0.6471992","3.144286","20.73499","15.687","1.331743","3.699886"
"2023-04-28 00:00:00","18.25134","94.78378","738.7686","3.604608","0","0.596585","3.476405","20.6987","15.714","1.326656","3.688241"
"2023-04-28 00:30:00","17.97249","94.78062","738.8173","13.12439","0","0.6154742","3.189989","20.67661","15.696","1.329191","3.693898"
"2023-04-28 01:00:00","17.25391","94.77851","738.8748","3.447877","0","0.6434237","3.04236","20.62659","15.687","1.331316","3.698888"
"2023-04-28 01:30:00","16.50315","94.77641","738.9783","4.380053","0","0.6017936","3.206686","20.58401","15.723","1.328089","3.691463"
"2023-04-28 02:00:00","16.19213","94.77351","738.9946","2.998672","0","0.6381142","3.099706","20.54733","15.696","1.330592","3.697309"
"2023-04-28 02:30:00","15.69877","94.77142","739.0239","3.740796","0","0.6157209","3.427562","20.50119","15.687","1.328355","3.692064"
"2023-04-28 03:00:00","15.19469","94.76852","738.9149","3.101184","0","0.5918639","3.373175","20.45966","15.687","1.333106","3.703162"
"2023-04-28 03:30:00","14.96946","94.76641","738.8422","3.901807","0","0.5982974","3.659505","20.41763","15.678","1.329037","3.693786"
"2023-04-28 04:00:00","14.59409","94.76352","738.7853","4.183935","0","0.5613708","3.563224","20.36978","15.714","1.33211","3.700876"
"2023-04-28 04:30:00","14.26161","94.76168","738.9618","4.27937","0","0.5336905","3.912814","20.31454","15.687","1.330815","3.697894"
"2023-04-28 05:00:00","14.09001","94.75879","738.803","4.436386","0","0.4958537","4.240198","20.26785","15.714","1.334186","3.705699"
"2023-04-28 05:30:00","13.77898","94.75694","738.6627","4.041702","0","0.5058587","4.304276","20.21594","15.687","1.330074","3.696023"
"2023-04-28 06:00:00","13.32853","94.7551","738.6631","3.75643","0","0.5187328","4.137142","20.17007","15.696","1.338492","3.715454"
"2023-04-28 06:30:00","13.09257","94.75247","738.7212","35.16746","0","0.534713","4.07779","20.1127","15.714","1.335638","3.709083"
"2023-04-28 07:00:00","13.28563","94.74958","738.8192","2.305396","0","0.4853418","4.934854","20.07474","15.696","1.333561","3.704227"
"2023-04-28 07:30:00","13.55375","94.74168","739.0296","4.150354","0","0.5694144","4.293408","20.02878","15.678","1.332691","3.702073"
"2023-04-28 08:00:00","14.35814","94.73985","739.2497","2.897344","0","0.5917211","3.473341","19.98993","15.687","1.332513","3.701733"
"2023-04-28 08:30:00","15.68805","94.73695","739.3645","17.61253","0","0.5925381","3.142062","19.95804","15.714","1.335385","3.708482"
"2023-04-28 09:00:00","17.53276","94.73512","739.4478","0.5499587","0","0.5832712","3.30809","19.95355","15.687","1.33176","3.699997"
"2023-04-28 09:30:00","19.18443","94.73196","739.6827","0.6679385","0","0.5739262","3.124057","19.96603","15.696","1.328732","3.693134"
"2023-04-28 10:00:00","20.44999","94.73011","739.799","1.864884","0","0.6164174","3.469927","19.97711","15.696","1.331173","3.698724"
"2023-04-28 10:30:00","22.45558","94.72696","739.8562","1.382361","0","0.6284031","11.34736","20.00775","15.687","1.3311","3.698626"
"2023-04-28 11:00:00","23.50665","94.72485","739.6588","0.4353938","0","0.6241254","2.658252","20.0274","15.705","1.330592","3.697303"
"2023-04-28 11:30:00","23.52809","94.72196","739.4145","0.7981696","0","0.6346813","2.83946","20.06168","15.723","1.330012","3.695977"
"2023-04-28 12:00:00","24.45045","94.72012","739.2144","1.418161","0","0.6781512","3.226584","20.08987","15.705","1.330855","3.69791"
"2023-04-28 12:30:00","25.86617","94.71775","739.1163","3.839375","0","0.6033771","3.168871","20.10867","15.705","1.326617","3.687953"
"2023-04-28 13:00:00","27.121","94.71459","738.8527","1.769705","0","0.6683604","2.873886","20.13574","15.705","1.325637","3.685879"
"2023-04-28 13:30:00","27.41058","94.71249","738.623","1.369027","0","0.7439144","2.527034","20.16132","15.732","1.322088","3.677693"
"2023-04-28 14:00:00","27.71088","94.70934","738.3526","1.857215","0","0.7028828","2.017306","20.1998","15.732","1.322714","3.679065"
"2023-04-28 14:30:00","28.80484","94.70723","738.1923","15.41655","0","0.6785485","2.578182","20.23538","15.732","1.326042","3.686925"
"2023-04-28 15:00:00","30.70319","94.70381","738.1764","16.15809","0","0.6162707","11.42953","20.27841","15.696","1.327327","3.689847"
"2023-04-28 15:30:00","30.79971","94.70197","738.0217","2.148957","0","0.6421549","2.619753","20.33655","15.696","1.325143","3.684898"
"2023-04-28 16:00:00","29.70575","94.69907","737.7935","3.541878","0","0.6973763","2.355589","20.47586","15.705","1.317836","3.667996"
"2023-04-28 16:30:00","29.19094","94.69697","737.4836","3.04927","0","0.606114","2.777112","20.43066","15.723","1.324866","3.683928"
"2023-04-28 17:00:00","30.12403","94.69486","737.2161","5.420066","0","0.5342104","3.670261","20.47684","15.696","1.321032","3.6754"
"2023-04-28 17:30:00","30.77826","94.69224","737.1229","56.74203","0","0.4643621","3.76348","20.53619","15.705","1.326477","3.68763"
"2023-04-28 18:00:00","35.50803","94.68987","737.1363","16.84223","0","0","9.577558","20.94083","15.741","1.318918","3.670381"
"2023-04-28 18:30:00","34.8967","94.68671","737.0473","6.15314","0","0.5871038","3.822381","21.00702","15.723","1.314088","3.659304"
"2023-04-28 19:00:00","31.53974","94.68434","737.0425","5.888494","0","0.5029252","4.082636","21.01697","15.732","1.317475","3.666962"
"2023-04-28 19:30:00","27.06738","94.68066","736.8076","1.920447","0","0.6582617","10.03696","20.8465","15.705","1.323658","3.681314"
"2023-04-28 20:00:00","25.42644","94.67856","736.8707","2.161999","0","0.6213756","3.636209","20.73895","15.705","1.322843","3.679433"
"2023-04-28 20:30:00","24.3003","94.67593","736.9333","5.056977","0","0.5388959","4.760923","20.88306","15.714","1.325502","3.68558"
"2023-04-28 21:00:00","22.78806","94.67409","737.1052","3.998244","0","0.4947377","4.482433","20.89917","15.732","1.320366","3.673708"
"2023-04-28 21:30:00","21.67265","94.67198","737.361","3.160979","0","0.7708769","2.869524","21.05637","15.696","1.326971","3.689063"
"2023-04-28 22:00:00","20.84682","94.66882","737.5875","3.471394","0","0.7728621","3.046164","21.06451","15.705","1.32799","3.691427"
"2023-04-28 22:30:00","20.07461","94.66672","737.56","2.795914","0","0.706753","2.982602","21.08133","15.705","1.328507","3.692422"
"2023-04-28 23:00:00","19.74213","94.66356","737.7","2.850582","0","0.681551","3.174833","21.08475","15.696","1.330259","3.696547"
"2023-04-28 23:30:00","19.38821","94.66146","737.393","2.441253","0","0.6471958","3.082235","21.07993","15.696","1.324941","3.68438"
"2023-04-29 00:00:00","19.40965","94.65856","737.1812","2.57628","0","0.6693843","2.895083","21.0401","15.705","1.331263","3.698661"
"2023-04-29 00:30:00","18.51947","94.65646","736.9039","1.991622","0","0.7060066","2.850712","20.99261","15.696","1.326562","3.688083"
"2023-04-29 01:00:00","17.84379","94.65356","737.269","2.5764","0","0.7145708","2.970874","20.94925","15.687","1.326986","3.688907"
"2023-04-29 01:30:00","17.52204","94.65146","736.9231","13.97912","0","0.6760408","3.228519","20.90466","15.696","1.331614","3.699478"
"2023-04-29 02:00:00","17.18956","94.64936","736.6732","2.551268","0","0.6821349","2.738826","20.8627","15.687","1.32689","3.688691"
"2023-04-29 02:30:00","16.96433","94.64673","736.4221","2.405249","0","0.7170525","2.841535","20.82458","15.696","1.328406","3.692267"
"2023-04-29 03:00:00","16.73911","94.64462","736.0806","1.247248","0","0.6774553","2.811612","20.78284","15.687","1.327496","3.690166"
"2023-04-29 03:30:00","16.1385","94.64173","735.7426","2.40274","0","0.6920722","2.798566","20.74463","15.687","1.330102","3.696178"
"2023-04-29 04:00:00","15.924","94.63988","735.5814","3.246443","0","0.6335479","3.176843","20.69733","15.705","1.328037","3.691475"
"2023-04-29 04:30:00","15.81675","94.63699","735.1567","4.00844","0","0.6158795","3.165921","20.6409","15.696","1.322831","3.679472"
"2023-04-29 05:00:00","15.87037","94.63489","735.0687","2.651026","0","0.635287","2.907097","20.60904","15.687","1.327775","3.690876"
"2023-04-29 05:30:00","15.6237","94.632","735.0154","2.89462","0","0.5919523","2.750535","20.56238","15.687","1.3297","3.695252"
"2023-04-29 06:00:00","15.17324","94.63016","735.1536","2.904147","0","0.6369153","2.866369","20.5184","15.696","1.332461","3.701691"
"2023-04-29 06:30:00","14.86221","94.62831","735.0223","3.277476","0","0.5892245","2.850231","20.46292","15.714","1.336396","3.710613"
"2023-04-29 07:00:00","14.46539","94.62489","735.1414","2.104383","0","0.6217682","3.209306","20.40561","15.678","1.327743","3.690795"
"2023-04-29 07:30:00","15.00164","94.61832","735.3552","2.165875","0","0.615907","3.500745","20.36581","15.714","1.331944","3.700433"
"2023-04-29 08:00:00","15.17324","94.61568","735.6204","2.599952","0","0.5998991","2.602929","20.31967","15.687","1.331064","3.698463"
"2023-04-29 08:30:00","16.68548","94.61359","735.6814","0.2145925","0","0.6488917","2.506922","20.29596","15.705","1.330695","3.697612"
"2023-04-29 09:00:00","17.39333","94.61069","735.6725","0.5981951","0","0.7104782","2.040214","20.28534","15.696","1.326983","3.688907"
"2023-04-29 09:30:00","19.08791","94.60885","735.6235","1.21201","0","0.6821171","2.141225","20.28198","15.696","1.325583","3.68586"
"2023-04-29 10:00:00","20.48216","94.60569","735.6556","0","0","0.6799995","2.255467","20.30203","15.696","1.329648","3.695271"
"2023-04-29 10:30:00","21.84425","94.60358","735.6376","0.8458939","0","0.6729421","1.915575","20.34152","15.696","1.327532","3.690315"
"2023-04-29 11:00:00","22.91676","94.60069","735.5906","0.6159704","0","0.77494","1.777996","20.36877","15.723","1.327385","3.690028"
"2023-04-29 11:30:00","23.76405","94.59859","735.3876","1.554974","0","0.8040984","2.02685","20.38745","15.723","1.326424","3.687616"
"2023-04-29 12:00:00","25.02961","94.59649","735.2759","2.606175","0","0.7049307","2.256308","20.42227","15.705","1.324644","3.683729"
"2023-04-29 12:30:00","25.91979","94.59333","735.0406","2.284758","0","0.7481257","1.988635","20.4379","15.705","1.328369","3.692246"
"2023-04-29 13:00:00","26.83142","94.59122","734.8641","3.323796","0","0.7217796","2.065664","20.47473","15.696","1.327614","3.690444"
"2023-04-29 13:30:00","27.77523","94.58833","734.7352","19.04257","0","0.750616","1.665047","20.47546","15.714","1.321659","3.676703"
"2023-04-29 14:00:00","28.64397","94.58649","734.7268","3.094387","0","0.7653678","1.745044","20.46774","15.714","1.3179","3.668037"
"2023-04-29 14:30:00","28.99789","94.58334","734.5696","1.01068","0","0.7880511","2.402607","20.45529","15.696","1.3222","3.678067"
"2023-04-29 15:00:00","29.36255","94.58096","734.5499","4.500105","0","0.7170919","2.145421","20.43481","15.705","1.321628","3.676696"
"2023-04-29 15:30:00","28.90137","94.57834","734.5295","5.948228","0","0.5013047","3.30909","20.49609","15.732","1.326694","3.688324"
"2023-04-29 16:00:00","28.53671","94.57649","734.5015","4.544296","0","0.6309189","2.23032","20.47336","15.705","1.325269","3.685089"
"2023-04-29 16:30:00","29.37327","94.57439","734.5513","4.105365","0","0.4966511","3.203925","20.57941","15.696","1.314638","3.660573"
"2023-04-29 17:00:00","28.80484","94.57124","734.6805","5.516832","0","0.5618173","2.858534","20.6702","15.714","1.319532","3.671803"
"2023-04-29 17:30:00","28.80484","94.56913","734.9145","3.824776","0","0.6361739","1.840202","20.75076","15.705","1.320425","3.673927"
"2023-04-29 18:00:00","28.34366","94.56624","735.0211","5.16903","0","0.5996956","3.241468","20.836","15.705","1.322103","3.677648"
"2023-04-29 18:30:00","27.65726","94.56413","735.0364","3.60513","0","0.6397452","2.670663","20.8912","15.705","1.320327","3.673546"
"2023-04-29 19:00:00","26.14502","94.56071","735.2697","3.607866","0","0.6763992","2.085077","20.82343","15.723","1.323102","3.679947"
"2023-04-29 19:30:00","23.92492","94.55861","735.3627","2.005835","0","0.5574121","2.916413","20.89398","15.723","1.31959","3.671839"
"2023-04-29 20:00:00","22.79879","94.55545","735.7894","2.568759","0","0.661612","2.330997","21.00378","15.705","1.308622","3.646744"
"2023-04-29 20:30:00","22.00513","94.55334","736.2729","0.577552","0","0.6102425","2.825479","20.94495","15.696","1.323081","3.680043"
"2023-04-29 21:00:00","21.5654","94.55124","736.5212","2.70119","0","0.7523836","1.610698","21.00287","15.696","1.326121","3.687113"
"2023-04-29 21:30:00","20.98624","94.54809","736.8753","3.642399","0","0.666552","1.698127","21.00192","15.687","1.329574","3.69478"
"2023-04-29 22:00:00","19.32385","94.54598","737.016","2.32454","0","0.6937002","1.631128","20.98907","15.705","1.322145","3.677825"
"2023-04-29 22:30:00","19.06645","94.54335","737.0391","2.2524","0","0.7048025","2.088491","21.00092","15.696","1.32817","3.691631"
"2023-04-29 23:00:00","18.93775","94.54124","737.3862","2.422434","0","0.6697908","1.975566","20.99255","15.714","1.322227","3.677934"
"2023-04-29 23:30:00","18.41222","94.53756","737.7688","3.317146","0","0.5802488","2.398701","20.96405","15.696","1.332864","3.702543"
"2023-04-30 00:00:00","17.71509","94.53572","737.7512","1.953405","0","0.6954102","1.541333","20.92654","15.696","1.327795","3.690856"
"2023-04-30 00:30:00","17.11448","94.53256","737.5818","2.473302","0","0.7097733","1.836859","20.88727","15.705","1.332544","3.701734"
"2023-04-30 01:00:00","17.00723","94.53072","737.3159","2.323894","0","0.694714","1.770826","20.84866","15.687","1.327227","3.68954"
"2023-04-30 01:30:00","17.03941","94.52862","737.1625","3.728209","0","0.6830556","1.900933","20.81741","15.687","1.329838","3.695634"
"2023-04-30 02:00:00","16.44953","94.52599","737.1987","2.780574","0","0.6434307","1.890895","20.78415","15.696","1.331098","3.698403"
"2023-04-30 02:30:00","16.57823","94.52389","737.085","2.765439","0","0.6749278","1.798817","20.75034","15.696","1.327682","3.690408"
"2023-04-30 03:00:00","16.72838","94.52099","736.8123","1.895468","0","0.6907831","1.98268","20.72693","15.705","1.329451","3.694591"
"2023-04-30 03:30:00","16.82491","94.51889","736.5475","2.761671","0","0.6803494","1.970949","20.71283","15.723","1.326472","3.687633"
"2023-04-30 04:00:00","16.2243","94.51573","736.3994","1.504207","0","0.6458696","2.574688","20.68323","15.678","1.319896","3.672636"
"2023-04-30 04:30:00","16.2243","94.51363","736.4397","2.1513","0","0.6450353","1.476889","20.65359","15.696","1.329782","3.695553"
"2023-04-30 05:00:00","16.07415","94.51099","736.3778","3.540673","0","0.6392634","2.134747","20.62735","15.705","1.330074","3.696174"
"2023-04-30 05:30:00","15.82747","94.50916","736.2844","1.486884","0","0.5967576","1.946396","20.60141","15.687","1.322787","3.6793"
