,FECHA,RachaMax
1069,2014-01-18,34.92
1070,2014-01-19,29.88
1071,2014-01-20,41.04
1072,2014-01-21,33.12
1073,2014-01-22,16.92
1074,2014-01-23,20.88
1075,2014-01-24,48.96
1076,2014-01-25,23.04
1077,2014-01-26,36.0
1078,2014-01-27,56.16
1079,2014-01-28,39.96
1080,2014-01-29,23.04
1081,2014-01-30,25.92
1082,2014-01-31,24.12
1083,2014-02-01,30.96
1084,2014-02-02,51.84
1085,2014-02-03,29.16
1086,2014-02-04,30.96
1087,2014-02-05,56.16
1088,2014-02-06,32.04
1089,2014-02-07,51.84
1090,2014-02-08,38.16
1091,2014-02-09,46.08
1092,2014-02-10,52.92
1093,2014-02-11,39.96
1094,2014-02-12,33.84
1095,2014-02-13,39.96
1096,2014-02-14,39.96
1097,2014-02-15,37.08
1098,2014-02-16,25.92
1099,2014-02-17,24.12
1100,2014-02-18,33.12
1101,2014-02-19,30.96
1102,2014-02-20,37.08
1103,2014-02-21,50.04
1104,2014-02-22,34.92
1105,2014-02-23,30.96
1106,2014-02-24,30.96
1107,2014-02-25,41.04
1108,2014-02-26,38.88
1109,2014-02-27,42.84
1110,2014-02-28,63.0
1111,2014-03-01,45.0
1112,2014-03-02,32.04
1113,2014-03-03,72.0
1114,2014-03-04,55.08
1115,2014-03-05,33.84
1116,2014-03-06,34.92
1117,2014-03-07,27.0
1118,2014-03-08,36.0
1119,2014-03-09,34.92
1120,2014-03-10,28.08
1121,2014-03-11,38.88
1122,2014-03-12,36.0
1123,2014-03-13,32.04
1124,2014-03-14,28.08
1125,2014-03-15,41.04
1126,2014-03-16,52.92
1127,2014-03-17,29.88
1128,2014-03-18,33.84
1129,2014-03-19,30.96
1130,2014-03-20,46.08
1131,2014-03-21,39.96
1132,2014-03-22,43.92
1133,2014-03-23,48.96
1134,2014-03-24,50.04
1135,2014-03-25,64.08
1136,2014-03-26,34.92
1137,2014-03-27,36.0
1138,2014-03-28,38.88
1139,2014-03-29,52.92
1140,2014-03-30,21.96
1141,2014-03-31,37.08
1142,2014-04-01,33.12
1143,2014-04-02,25.92
1144,2014-04-03,33.84
1145,2014-04-04,55.08
1146,2014-04-05,34.92
1147,2014-04-06,32.04
1148,2014-04-07,36.0
1149,2014-04-08,41.04
1150,2014-04-09,38.16
1151,2014-04-10,43.92
1152,2014-04-11,42.12
1153,2014-04-12,39.96
1154,2014-04-13,33.12
1155,2014-04-14,32.04
1156,2014-04-15,38.88
1157,2014-04-16,46.08
1158,2014-04-17,37.08
1159,2014-04-18,38.88
1160,2014-04-19,46.08
1161,2014-04-20,29.16
1162,2014-04-21,30.96
1163,2014-04-22,37.08
1164,2014-04-23,39.96
1165,2014-04-24,42.84
1166,2014-04-25,60.84
1167,2014-04-26,43.92
1168,2014-04-27,55.08
1169,2014-04-28,50.04
1170,2014-04-29,38.16
1171,2014-04-30,38.88
1172,2014-05-01,38.16
1173,2014-05-02,46.08
1174,2014-05-03,42.84
1175,2014-05-04,34.92
1176,2014-05-05,33.84
1177,2014-05-06,32.04
1178,2014-05-07,39.96
1179,2014-05-08,34.92
1180,2014-05-09,34.92
1181,2014-05-10,30.96
1182,2014-05-11,47.16
1183,2014-05-12,38.16
1184,2014-05-13,42.84
1185,2014-05-14,52.92
1186,2014-05-15,41.04
1187,2014-05-16,37.08
1188,2014-05-17,42.84
1189,2014-05-18,39.96
1190,2014-05-19,38.88
1191,2014-05-20,37.08
1192,2014-05-21,48.96
1193,2014-05-22,46.08
1194,2014-05-23,56.16
1195,2014-05-24,37.08
1196,2014-05-25,41.04
1197,2014-05-26,46.08
1198,2014-05-27,41.04
1199,2014-05-28,33.84
1200,2014-05-29,37.08
1201,2014-05-30,51.84
1202,2014-05-31,41.04
1203,2014-06-01,34.92
1204,2014-06-02,39.96
1205,2014-06-03,41.04
1206,2014-06-04,46.08
1207,2014-06-05,32.04
1208,2014-06-06,57.96
1209,2014-06-07,39.96
1210,2014-06-08,36.0
1211,2014-06-09,29.88
1212,2014-06-10,32.04
1213,2014-06-11,37.08
1214,2014-06-12,43.92
1215,2014-06-13,50.04
1216,2014-06-14,37.08
1217,2014-06-15,43.92
1218,2014-06-16,34.92
1219,2014-06-17,43.92
1220,2014-06-18,39.96
1221,2014-06-19,32.04
1222,2014-06-20,36.0
1223,2014-06-21,38.88
1224,2014-06-22,39.96
1225,2014-06-23,39.96
1226,2014-06-24,37.08
1227,2014-06-25,38.16
1228,2014-06-26,39.96
1229,2014-06-27,39.96
1230,2014-06-28,39.96
1231,2014-06-29,48.96
1232,2014-06-30,42.84
1233,2014-07-01,37.08
1234,2014-07-02,29.16
1235,2014-07-03,39.96
1236,2014-07-04,38.88
1237,2014-07-05,33.12
1238,2014-07-06,47.88
1239,2014-07-07,39.96
1240,2014-07-08,36.0
1241,2014-07-09,47.16
1242,2014-07-10,36.0
1243,2014-07-11,38.88
1244,2014-07-12,41.04
1245,2014-07-13,38.88
1246,2014-07-14,42.84
1247,2014-07-15,41.04
1248,2014-07-16,38.16
1249,2014-07-17,38.16
1250,2014-07-18,38.88
1251,2014-07-19,38.16
1252,2014-07-20,50.04
1253,2014-07-21,38.88
1254,2014-07-22,36.0
1255,2014-07-23,34.92
1256,2014-07-24,38.16
1257,2014-07-25,29.88
1258,2014-07-26,38.88
1259,2014-07-27,38.16
1260,2014-07-28,29.88
1261,2014-07-29,39.96
1262,2014-07-30,33.12
1263,2014-07-31,41.04
1264,2014-08-01,33.84
1265,2014-08-02,29.88
1266,2014-08-03,33.12
1267,2014-08-04,38.16
1268,2014-08-05,47.16
1269,2014-08-06,41.04
1270,2014-08-07,38.88
1271,2014-08-08,33.12
1272,2014-08-09,32.04
1273,2014-08-10,34.92
1274,2014-08-11,43.92
1275,2014-08-12,38.88
1276,2014-08-13,45.0
1277,2014-08-14,38.16
1278,2014-08-15,45.0
1279,2014-08-16,34.92
1280,2014-08-17,36.0
1281,2014-08-18,45.0
1282,2014-08-19,46.08
1283,2014-08-20,41.04
1284,2014-08-21,25.92
1285,2014-08-22,29.88
1286,2014-08-23,32.04
1287,2014-08-24,36.0
1288,2014-08-25,34.92
1289,2014-08-26,39.96
1290,2014-08-27,42.12
1291,2014-08-28,33.12
1292,2014-08-29,33.84
1293,2014-08-30,33.12
1294,2014-08-31,32.04
1295,2014-09-01,37.08
1296,2014-09-02,33.12
1297,2014-09-03,41.04
1298,2014-09-04,32.04
1299,2014-09-05,46.08
1300,2014-09-06,29.16
1301,2014-09-07,32.04
1302,2014-09-08,32.04
1303,2014-09-09,47.16
1304,2014-09-10,34.92
1305,2014-09-11,32.04
1306,2014-09-12,34.92
1307,2014-09-13,38.88
1308,2014-09-14,34.92
1309,2014-09-15,32.04
1310,2014-09-16,37.08
1311,2014-09-17,29.88
1312,2014-09-18,33.84
1313,2014-09-19,36.0
1314,2014-09-20,32.04
1315,2014-09-21,32.04
1316,2014-09-22,24.84
1317,2014-09-23,37.08
1318,2014-09-24,36.0
1319,2014-09-25,29.16
1320,2014-09-26,38.16
1321,2014-09-27,28.08
1322,2014-09-28,21.96
1323,2014-09-29,33.12
1324,2014-09-30,28.08
1325,2014-10-01,24.84
1326,2014-10-02,23.04
1327,2014-10-03,30.96
1328,2014-10-04,33.12
1329,2014-10-05,38.88
1330,2014-10-06,25.92
1331,2014-10-07,29.16
1332,2014-10-08,28.08
1333,2014-10-09,29.16
1334,2014-10-10,29.16
1335,2014-10-11,27.0
1336,2014-10-12,30.96
1337,2014-10-13,30.96
1338,2014-10-14,19.08
1339,2014-10-15,42.12
1340,2014-10-16,24.84
1341,2014-10-17,21.96
1342,2014-10-18,23.04
1343,2014-10-19,27.0
1344,2014-10-20,21.96
1345,2014-10-21,29.88
1346,2014-10-22,39.96
1347,2014-10-23,33.12
1348,2014-10-24,24.12
1349,2014-10-25,23.04
1350,2014-10-26,29.16
1351,2014-10-27,32.04
1352,2014-10-28,20.88
1353,2014-10-29,21.96
1354,2014-10-30,21.96
1355,2014-10-31,24.12
1356,2014-11-01,16.92
1357,2014-11-02,19.08
1358,2014-11-03,39.96
1359,2014-11-04,36.0
1360,2014-11-05,34.92
1361,2014-11-06,32.04
1362,2014-11-07,20.88
1363,2014-11-08,21.96
1364,2014-11-09,19.08
1365,2014-11-10,20.88
1366,2014-11-11,20.88
1367,2014-11-12,36.0
1368,2014-11-13,38.88
1369,2014-11-14,25.92
1370,2014-11-15,52.92
1371,2014-11-16,45.0
1372,2014-11-17,38.16
1373,2014-11-18,34.92
1374,2014-11-19,20.16
1375,2014-11-20,21.96
1376,2014-11-21,20.16
1377,2014-11-22,21.96
1378,2014-11-23,20.88
1379,2014-11-24,20.16
1380,2014-11-25,21.96
1381,2014-11-26,47.88
1382,2014-11-27,20.88
1383,2014-11-28,37.08
1384,2014-11-29,29.88
1385,2014-11-30,42.84
1386,2014-12-01,36.0
1387,2014-12-02,30.96
1388,2014-12-03,20.16
1389,2014-12-04,24.84
1390,2014-12-05,23.04
1391,2014-12-06,29.88
1392,2014-12-07,33.12
1393,2014-12-08,39.96
1394,2014-12-09,74.16
1395,2014-12-10,21.96
1396,2014-12-11,33.12
1397,2014-12-12,18.0
1398,2014-12-13,16.92
1399,2014-12-14,20.16
1400,2014-12-15,24.12
1401,2014-12-16,27.0
1402,2014-12-17,21.96
1403,2014-12-18,32.04
1404,2014-12-19,24.84
1405,2014-12-20,23.04
1406,2014-12-21,24.12
1407,2014-12-22,18.0
1408,2014-12-23,16.92
1409,2014-12-24,19.08
1410,2014-12-25,19.08
1411,2014-12-26,18.0
1412,2014-12-27,28.08
1413,2014-12-28,45.0
1414,2014-12-29,38.88
1415,2014-12-30,21.96
1416,2014-12-31,20.88
1417,2015-01-01,21.96
1418,2015-01-02,24.84
1419,2015-01-03,23.04
1420,2015-01-04,29.16
1421,2015-01-05,15.12
1422,2015-01-06,20.88
1423,2015-01-07,20.16
1424,2015-01-08,29.88
1425,2015-01-09,20.88
1426,2015-01-10,30.96
1427,2015-01-11,18.0
1428,2015-01-12,15.84
1429,2015-01-13,24.12
1430,2015-01-14,29.16
1431,2015-01-15,21.96
1432,2015-01-16,33.12
1433,2015-01-17,29.16
1434,2015-01-18,20.88
1435,2015-01-19,21.96
1436,2015-01-20,23.04
1437,2015-01-21,20.88
1438,2015-01-22,29.16
1439,2015-01-23,42.12
1440,2015-01-24,42.84
1441,2015-01-25,68.04
1442,2015-01-26,24.12
1443,2015-01-27,29.16
1444,2015-01-28,24.12
1445,2015-01-29,61.92
1446,2015-01-30,65.16
1447,2015-01-31,52.92
1448,2015-02-01,45.0
1449,2015-02-02,18.0
1450,2015-02-03,28.08
1451,2015-02-04,33.12
1452,2015-02-05,39.96
1453,2015-02-06,32.04
1454,2015-02-07,20.88
1455,2015-02-08,36.0
1456,2015-02-09,25.92
1457,2015-02-10,15.84
1458,2015-02-11,20.88
1459,2015-02-12,0.0
1460,2015-02-13,34.92
1461,2015-02-14,51.12
1462,2015-02-15,27.0
1463,2015-02-16,30.96
1464,2015-02-17,19.08
1465,2015-02-18,24.12
1466,2015-02-19,29.88
1467,2015-02-20,29.88
1468,2015-02-21,25.92
1469,2015-02-22,42.84
1470,2015-02-23,48.96
1471,2015-02-24,55.08
1472,2015-02-25,46.08
1473,2015-02-26,34.92
1474,2015-02-27,41.04
1475,2015-02-28,33.84
1476,2015-03-01,29.88
1477,2015-03-02,43.92
1478,2015-03-03,37.08
1479,2015-03-04,37.08
1480,2015-03-05,65.16
1481,2015-03-06,29.16
1482,2015-03-07,34.92
1483,2015-03-08,29.88
1484,2015-03-09,27.0
1485,2015-03-10,29.88
1486,2015-03-11,21.96
1487,2015-03-12,36.0
1488,2015-03-13,36.0
1489,2015-03-17,30.96
1490,2015-03-18,36.0
1491,2015-03-19,30.96
1492,2015-03-20,38.88
1493,2015-03-21,37.08
1494,2015-03-22,34.92
1495,2015-03-23,23.04
1496,2015-03-24,0.0
1497,2015-03-25,0.0
1498,2015-03-26,0.0
1499,2015-03-27,0.0
1500,2015-03-28,0.0
1501,2015-03-29,0.0
1502,2015-03-30,0.0
1503,2015-03-31,0.0
1504,2015-04-01,0.0
1505,2015-04-02,0.0
1506,2015-04-03,0.0
1507,2015-04-04,0.0
1508,2015-04-05,0.0
1509,2015-04-06,0.0
1510,2015-04-07,0.0
1511,2015-04-08,0.0
1512,2015-04-09,0.0
1513,2015-04-10,0.0
1514,2015-04-11,0.0
1515,2015-04-12,0.0
1516,2015-04-13,0.0
1517,2015-04-14,0.0
1518,2015-04-15,0.0
1519,2015-04-16,0.0
1520,2015-04-17,0.0
1521,2015-04-18,0.0
1522,2015-04-19,0.0
1523,2015-04-20,0.0
1524,2015-04-21,0.0
1525,2015-04-22,0.0
1526,2015-04-23,0.0
1527,2015-04-24,0.0
1528,2015-04-25,0.0
1529,2015-04-26,0.0
1530,2015-04-27,0.0
1531,2015-04-28,0.0
1532,2015-04-29,0.0
1533,2015-04-30,0.0
1534,2015-05-01,0.0
1535,2015-05-02,0.0
1536,2015-05-03,0.0
1537,2015-05-04,0.0
1538,2015-05-05,0.0
1539,2015-05-06,0.0
1540,2015-05-07,0.0
1541,2015-05-08,0.0
1542,2015-05-09,0.0
1543,2015-05-10,0.0
1544,2015-05-11,0.0
1545,2015-05-12,0.0
1546,2015-05-13,0.0
1547,2015-05-14,0.0
1548,2015-05-15,0.0
1549,2015-05-16,0.0
1550,2015-05-17,0.0
1551,2015-05-18,0.0
1552,2015-05-19,0.0
1553,2015-05-20,0.0
1554,2015-05-21,0.0
1555,2015-05-22,0.0
1556,2015-05-23,0.0
1557,2015-05-24,0.0
1558,2015-05-25,0.0
1559,2015-05-26,0.0
1560,2015-05-27,0.0
1561,2015-05-28,0.0
1562,2015-05-29,0.0
1563,2015-05-30,0.0
1564,2015-05-31,0.0
1565,2015-06-01,0.0
1566,2015-06-02,0.0
1567,2015-06-03,0.0
1568,2015-06-04,0.0
1569,2015-06-05,0.0
1570,2015-06-06,0.0
1571,2015-06-07,0.0
1572,2015-06-08,0.0
1573,2015-06-09,0.0
1574,2015-06-10,0.0
1575,2015-06-11,0.0
1576,2015-06-12,0.0
1577,2015-06-13,0.0
1578,2015-06-14,0.0
1579,2015-06-15,0.0
1580,2015-06-16,32.04
1581,2015-06-17,29.88
1582,2015-06-18,29.88
1583,2015-06-19,34.92
1584,2015-06-20,38.88
1585,2015-06-21,33.12
1586,2015-06-22,37.08
1587,2015-06-23,27.0
1588,2015-06-24,39.96
1589,2015-06-25,34.92
1590,2015-06-26,39.96
1591,2015-06-27,36.0
1592,2015-06-28,38.16
1593,2015-06-29,29.88
1594,2015-06-30,33.12
1595,2015-07-01,30.96
1596,2015-07-02,29.16
1597,2015-07-03,33.84
1598,2015-07-04,33.84
1599,2015-07-05,34.92
1600,2015-07-06,33.84
1601,2015-07-07,37.08
1602,2015-07-08,38.16
1603,2015-07-09,30.96
1604,2015-07-10,33.84
1605,2015-07-11,33.12
1606,2015-07-12,42.12
1607,2015-07-13,38.88
1608,2015-07-14,38.16
1609,2015-07-15,39.96
1610,2015-07-16,37.08
1611,2015-07-17,37.08
1612,2015-07-18,52.92
1613,2015-07-19,38.16
1614,2015-07-20,34.92
1615,2015-07-21,37.08
1616,2015-07-22,42.12
1617,2015-07-23,29.88
1618,2015-07-24,36.0
1619,2015-07-25,38.88
1620,2015-07-26,36.0
1621,2015-07-27,42.84
1622,2015-07-28,42.12
1623,2015-07-29,33.84
1624,2015-07-30,46.08
1625,2015-07-31,54.0
1626,2015-08-01,29.16
1627,2015-08-02,32.04
1628,2015-08-03,38.88
1629,2015-08-04,34.92
1630,2015-08-05,32.04
1631,2015-08-06,33.12
1632,2015-08-07,38.88
1633,2015-08-08,37.08
1634,2015-08-09,0.0
1635,2015-08-10,38.88
1636,2015-08-11,33.84
1637,2015-08-12,32.04
1638,2015-08-13,45.0
1639,2015-08-14,38.16
1640,2015-08-15,32.04
1641,2015-08-16,32.04
1642,2015-08-17,37.08
1643,2015-08-18,27.0
1644,2015-08-19,23.04
1645,2015-08-20,30.96
1646,2015-08-21,42.84
1647,2015-08-22,33.12
1648,2015-08-23,34.92
1649,2015-08-24,43.92
1650,2015-08-25,32.04
1651,2015-08-26,32.04
1652,2015-08-27,38.88
1653,2015-08-28,38.16
1654,2015-08-29,33.12
1655,2015-08-30,30.96
1656,2015-08-31,36.0
1657,2015-09-01,33.12
1658,2015-09-02,30.96
1659,2015-09-03,28.08
1660,2015-09-04,24.12
1661,2015-09-05,25.92
1662,2015-09-06,29.16
1663,2015-09-07,33.84
1664,2015-09-08,28.08
1665,2015-09-09,32.04
1666,2015-09-10,23.04
1667,2015-09-11,20.88
1668,2015-09-12,28.08
1669,2015-09-13,38.88
1670,2015-09-14,32.04
1671,2015-09-15,30.96
1672,2015-09-16,41.04
1673,2015-09-17,39.96
1674,2015-09-18,29.88
1675,2015-09-19,33.84
1676,2015-09-20,28.08
1677,2015-09-21,28.08
1678,2015-09-22,30.96
1679,2015-09-23,33.12
1680,2015-09-24,25.92
1681,2015-09-25,33.12
1682,2015-09-26,36.0
1683,2015-09-27,15.84
1684,2015-09-28,25.92
1685,2015-09-29,25.92
1686,2015-09-30,29.88
1687,2015-10-01,25.92
1688,2015-10-02,20.88
1689,2015-10-03,28.08
1690,2015-10-04,19.08
1691,2015-10-05,51.12
1692,2015-10-06,54.0
1693,2015-10-07,29.88
1694,2015-10-08,23.04
1695,2015-10-09,29.88
1696,2015-10-10,16.92
1697,2015-10-11,25.92
1698,2015-10-12,32.04
1699,2015-10-13,25.92
1700,2015-10-14,27.0
1701,2015-10-15,24.84
1702,2015-10-16,21.96
1703,2015-10-17,24.84
1704,2015-10-18,20.88
1705,2015-10-19,21.96
1706,2015-10-20,24.84
1707,2015-10-21,28.08
1708,2015-10-22,33.84
1709,2015-10-23,25.92
1710,2015-10-24,10.08
1711,2015-10-25,20.88
1712,2015-10-26,12.96
1713,2015-10-27,29.88
1714,2015-10-28,42.12
1715,2015-10-29,18.0
1716,2015-10-30,21.96
1717,2015-10-31,23.04
1718,2015-11-01,24.84
1719,2015-11-02,50.04
1720,2015-11-03,24.84
1721,2015-11-04,24.12
1722,2015-11-05,20.88
1723,2015-11-06,12.96
1724,2015-11-07,23.04
1725,2015-11-08,33.12
1726,2015-11-09,18.0
1727,2015-11-10,12.96
1728,2015-11-11,10.08
1729,2015-11-12,23.04
1730,2015-11-13,11.88
1731,2015-11-14,23.04
1732,2015-11-15,10.08
1733,2015-11-16,15.84
1734,2015-11-17,19.08
1735,2015-11-18,18.0
1736,2015-11-19,19.08
1737,2015-11-20,36.0
1738,2015-11-21,48.96
1739,2015-11-22,33.12
1740,2015-11-23,29.88
1741,2015-11-24,27.0
1742,2015-11-25,29.88
1743,2015-11-26,36.0
1744,2015-11-27,20.88
1745,2015-11-28,16.92
1746,2015-11-29,20.88
1747,2015-11-30,15.84
1748,2015-12-01,11.88
1749,2015-12-02,11.88
1750,2015-12-03,9.0
1751,2015-12-04,10.08
1752,2015-12-05,11.16
1753,2015-12-06,11.88
1754,2015-12-07,7.92
1755,2015-12-08,15.12
1756,2015-12-09,20.88
1757,2015-12-10,11.88
1758,2015-12-11,15.12
1759,2015-12-12,10.08
1760,2015-12-13,12.96
1761,2015-12-14,11.88
1762,2015-12-15,21.96
1763,2015-12-16,11.88
1764,2015-12-17,7.92
1765,2015-12-18,7.92
1766,2015-12-19,21.96
1767,2015-12-20,11.88
1768,2015-12-21,16.92
1769,2015-12-22,14.04
1770,2015-12-23,12.96
1771,2015-12-24,11.88
1772,2015-12-25,9.0
1773,2015-12-26,6.84
1774,2015-12-27,11.16
1775,2015-12-28,10.08
1776,2015-12-29,24.12
1777,2015-12-30,24.12
1778,2015-12-31,18.0
1779,2016-01-01,11.88
1780,2016-01-02,43.92
1781,2016-01-03,30.96
1782,2016-01-04,34.92
1783,2016-01-05,33.12
1784,2016-01-06,51.12
1785,2016-01-07,30.96
1786,2016-01-08,46.08
1787,2016-01-09,34.92
1788,2016-01-10,52.92
1789,2016-01-11,60.12
1790,2016-01-12,41.04
1791,2016-01-13,19.08
1792,2016-01-14,42.12
1793,2016-01-15,34.92
1794,2016-01-16,38.16
1795,2016-01-17,20.88
1796,2016-01-18,25.92
1797,2016-01-19,14.04
1798,2016-01-20,10.08
1799,2016-01-21,16.92
1800,2016-01-22,10.08
1801,2016-01-23,15.84
1802,2016-01-24,21.96
1803,2016-01-25,11.16
1804,2016-01-26,16.92
1805,2016-01-27,12.96
1806,2016-01-28,27.0
1807,2016-01-29,14.04
1808,2016-01-30,32.04
1809,2016-01-31,20.88
1810,2016-02-01,25.92
1811,2016-02-02,24.12
1812,2016-02-03,25.92
1813,2016-02-04,25.92
1814,2016-02-05,20.16
1815,2016-02-06,12.96
1816,2016-02-07,43.92
1817,2016-02-08,39.96
1818,2016-02-09,72.0
1819,2016-02-10,51.12
1820,2016-02-11,25.92
1821,2016-02-12,56.88
1822,2016-02-13,48.96
1823,2016-02-14,42.12
1824,2016-02-15,41.04
1825,2016-02-16,28.08
1826,2016-02-17,29.16
1827,2016-02-18,14.04
1828,2016-02-19,29.16
1829,2016-02-20,24.12
1830,2016-02-21,20.88
1831,2016-02-22,33.84
1832,2016-02-23,25.92
1833,2016-02-24,25.92
1834,2016-02-25,34.92
1835,2016-02-26,27.0
1836,2016-02-27,27.0
1837,2016-02-28,27.0
1838,2016-02-29,50.04
1839,2016-03-01,39.96
1840,2016-03-02,63.0
1841,2016-03-03,50.04
1842,2016-03-04,43.92
1843,2016-03-05,56.88
1844,2016-03-06,34.92
1845,2016-03-07,23.04
1846,2016-03-08,33.84
1847,2016-03-09,25.92
1848,2016-03-10,24.12
1849,2016-03-11,29.16
1850,2016-03-12,24.12
1851,2016-03-13,32.04
1852,2016-03-14,24.12
1853,2016-03-15,29.16
1854,2016-03-16,38.88
1855,2016-03-17,15.12
1856,2016-03-18,28.08
1857,2016-03-19,12.96
1858,2016-03-20,25.92
1859,2016-03-21,32.04
1860,2016-03-22,33.84
1861,2016-03-23,39.96
1862,2016-03-24,24.84
1863,2016-03-25,27.0
1864,2016-03-26,27.0
1865,2016-03-27,39.96
1866,2016-03-28,33.12
1867,2016-03-29,38.88
1868,2016-03-30,0.0
1869,2016-03-31,0.0
1870,2016-04-01,0.0
1871,2016-04-02,27.0
1872,2016-04-03,29.88
1873,2016-04-04,21.96
1874,2016-04-05,33.12
1875,2016-04-06,30.96
1876,2016-04-07,30.96
1877,2016-04-08,36.0
1878,2016-04-09,41.04
1879,2016-04-10,43.92
1880,2016-04-11,28.08
1881,2016-04-12,29.88
1882,2016-04-13,51.12
1883,2016-04-14,30.96
1884,2016-04-15,33.12
1885,2016-04-16,39.96
1886,2016-04-17,38.88
1887,2016-04-18,39.96
1888,2016-04-19,36.0
1889,2016-04-20,43.92
1890,2016-04-21,23.04
1891,2016-04-22,27.0
1892,2016-04-23,34.92
1893,2016-04-24,34.92
1894,2016-04-25,29.88
1895,2016-04-26,38.16
1896,2016-04-27,38.16
1897,2016-04-28,15.12
1898,2016-04-29,25.92
1899,2016-04-30,33.84
1900,2016-05-01,39.96
1901,2016-05-02,41.04
1902,2016-05-03,34.92
1903,2016-05-04,33.84
1904,2016-05-05,34.92
1905,2016-05-06,25.92
1906,2016-05-07,21.96
1907,2016-05-08,19.08
1908,2016-05-09,33.84
1909,2016-05-10,16.92
1910,2016-05-11,33.84
1911,2016-05-12,37.08
1912,2016-05-13,33.84
1913,2016-05-14,39.96
1914,2016-05-15,33.12
1915,2016-05-16,29.88
1916,2016-05-17,32.04
1917,2016-05-18,36.0
1918,2016-05-19,41.04
1919,2016-05-20,38.16
1920,2016-05-21,37.08
1921,2016-05-22,41.04
1922,2016-05-23,28.08
1923,2016-05-24,29.16
1924,2016-05-25,33.84
1925,2016-05-26,32.04
1926,2016-05-27,34.92
1927,2016-05-28,68.04
1928,2016-05-29,46.08
1929,2016-05-30,34.92
1930,2016-05-31,29.88
1931,2016-06-01,33.12
1932,2016-06-02,34.92
1933,2016-06-03,33.84
1934,2016-06-04,33.84
1935,2016-06-05,33.84
1936,2016-06-06,33.12
1937,2016-06-07,33.12
1938,2016-06-08,41.04
1939,2016-06-09,34.92
1940,2016-06-10,33.12
1941,2016-06-11,36.0
1942,2016-06-12,33.12
1943,2016-06-13,54.0
1944,2016-06-14,51.84
1945,2016-06-15,0.0
1946,2016-06-16,0.0
1947,2016-06-17,36.0
1948,2016-06-18,34.92
1949,2016-06-19,30.96
1950,2016-06-20,34.92
1951,2016-06-21,34.92
1952,2016-06-22,34.92
1953,2016-06-23,36.0
1954,2016-06-24,37.08
1955,2016-06-25,36.0
1956,2016-06-26,39.96
1957,2016-06-27,37.08
1958,2016-06-28,37.08
1959,2016-06-29,30.96
1960,2016-07-01,41.04
1961,2016-07-02,38.16
1962,2016-07-03,37.08
1963,2016-07-04,39.96
1964,2016-07-05,28.08
1965,2016-07-06,37.08
1966,2016-07-07,41.04
1967,2016-07-08,34.92
1968,2016-07-09,41.04
1969,2016-07-10,37.08
1970,2016-07-11,34.92
1971,2016-07-12,41.04
1972,2016-07-13,43.92
1973,2016-07-14,37.08
1974,2016-07-15,32.04
1975,2016-07-16,39.96
1976,2016-07-17,34.92
1977,2016-07-18,37.08
1978,2016-07-19,37.08
1979,2016-07-20,48.96
1980,2016-07-21,33.84
1981,2016-07-22,38.88
1982,2016-07-23,27.0
1983,2016-07-24,37.08
1984,2016-07-25,32.04
1985,2016-07-26,29.88
1986,2016-07-27,38.88
1987,2016-07-28,30.96
1988,2016-07-29,34.92
1989,2016-07-30,37.08
1990,2016-07-31,41.04
1991,2016-08-01,37.08
1992,2016-08-02,34.92
1993,2016-08-03,37.08
1994,2016-08-04,32.04
1995,2016-08-10,37.08
1996,2016-08-11,33.12
1997,2016-08-12,37.08
1998,2016-08-13,34.92
1999,2016-08-14,33.12
2000,2016-08-15,33.84
2001,2016-08-16,38.16
2002,2016-08-17,45.0
2003,2016-08-18,38.88
2004,2016-08-19,34.92
2005,2016-08-20,34.92
2006,2016-08-21,33.12
2007,2016-08-22,34.92
2008,2016-08-23,33.12
2009,2016-08-24,32.04
2010,2016-08-25,34.92
2011,2016-08-26,33.84
2012,2016-08-27,30.96
2013,2016-08-28,33.12
2014,2016-08-29,29.88
2015,2016-08-30,29.16
2016,2016-08-31,36.0
2017,2016-09-01,36.0
2018,2016-09-02,28.08
2019,2016-09-03,39.96
2020,2016-09-04,33.12
2021,2016-09-05,34.92
2022,2016-09-06,37.08
2023,2016-09-07,36.0
2024,2016-09-08,30.96
2025,2016-09-09,28.08
2026,2016-09-10,43.92
2027,2016-09-11,24.84
2028,2016-09-12,32.04
2029,2016-09-13,45.0
2030,2016-09-14,39.96
2031,2016-09-15,29.16
2032,2016-09-16,34.92
2033,2016-09-17,28.08
2034,2016-09-18,23.04
2035,2016-09-19,23.04
2036,2016-09-20,21.96
2037,2016-09-21,29.88
2038,2016-09-22,33.12
2039,2016-09-23,33.84
2040,2016-09-24,24.84
2041,2016-09-25,32.04
2042,2016-09-26,27.0
2043,2016-09-27,24.12
2044,2016-09-28,29.16
2045,2016-09-29,30.96
2046,2016-09-30,29.88
2047,2016-10-01,27.0
2048,2016-10-02,28.08
2049,2016-10-03,25.92
2050,2016-10-04,30.96
2051,2016-10-05,32.04
2052,2016-10-06,47.16
2053,2016-10-07,23.04
2054,2016-10-08,29.88
2055,2016-10-09,23.04
2056,2016-10-10,27.0
2057,2016-10-11,30.96
2058,2016-10-12,16.92
2059,2016-10-13,16.92
2060,2016-10-14,20.16
2061,2016-10-15,19.08
2062,2016-10-16,19.08
2063,2016-10-17,14.04
2064,2016-10-18,12.96
2065,2016-10-19,25.92
2066,2016-10-20,20.88
2067,2016-10-21,20.88
